name,type,betweenness,community
Marvellous Melbourne,mentioned_only,0.0,160
Patrick McCaughey,mentioned_only,0.0,160
Ann Lindsay,mentioned_only,0.0,94
Cressida Lindsay,mentioned_only,0.0,94
Edith Sitwell,mentioned_only,0.0,94
Jack Kirtley,mentioned_only,0.0,94
Nikolai Tikhonov,mentioned_only,0.0,94
P. R. Stephenson,mentioned_only,0.0,94
P.R. Stephenson,mentioned_only,0.0,94
Patricia Moberly,mentioned_only,0.0,94
Richard Orton,mentioned_only,0.0,94
William Blake - 200,mentioned_only,0.0,94
Peter Hill,mentioned_only,0.0,254
Desiderius Orban,mentioned_only,0.0,176
Errol Peisby,mentioned_only,0.0,176
Frank O'Keefe,mentioned_only,0.0,176
Honor Smith,mentioned_only,0.0,176
James Timothy Gleeson,mentioned_only,0.0,176
Robert Klippel,mentioned_only,0.0,176
William Dobell Art Foundation,mentioned_only,0.0,176
John Wren,mentioned_only,0.0,40
Robert Carrick,mentioned_only,0.0,95
Donald Peart,mentioned_only,0.0,96
Frank Callaway,mentioned_only,0.0,96
Graeme Koehne,mentioned_only,0.0,96
Helen Gifford,mentioned_only,0.0,96
Ian Farr,mentioned_only,0.0,96
Margaret Sutherland,mentioned_only,0.0008856243157505,96
Nadine Amadio,mentioned_only,0.0,96
Peggy Glanville-Hicks,mentioned_only,0.0,96
Peter Maxwell Davies,mentioned_only,0.0,96
Aimee L. Picot,mentioned_only,0.0,65
I. Typescript,mentioned_only,0.0,65
Vincent Greenhalgh,mentioned_only,0.0,65
James Pound,mentioned_only,0.0,97
Elizabeth Herbert,mentioned_only,0.0,255
George Coppin,mentioned_only,0.0,255
Gustavus Brooke,mentioned_only,0.0,255
J. C. Williamson,mentioned_only,0.0,255
Charles Bertie,mentioned_only,0.0037297858035147,27
G. Wren Howard,mentioned_only,0.0,27
I. Manuscript,mentioned_only,0.0,27
Jonathan Cape,mentioned_only,0.0005883608101492,27
Otto von Rosenberg,mentioned_only,0.0,27
Port Macquarie,mentioned_only,0.0,27
Ralph Rashleigh,mentioned_only,0.0,27
Charles Kingston,mentioned_only,0.0,256
J. Crawford Vaughan,mentioned_only,0.0,256
James V. O'Loghlin,mentioned_only,0.0,256
James Vincent O'Loghlin,mentioned_only,0.0,256
John O'Reily,mentioned_only,0.0,256
Kenneth Seaforth',mentioned_only,0.0,94
Ben Quilty,mentioned_only,0.0,113
Bill Henson,mentioned_only,0.0,113
Chris Lilley,mentioned_only,0.0,113
Dr Trevor Anderson,mentioned_only,0.0,113
Francis Bacon,mentioned_only,0.0,113
Geraldine Brooks,mentioned_only,0.0,113
John Olsen,mentioned_only,0.0,113
Judy Davis,mentioned_only,0.0,113
Jean Stevenson,mentioned_only,0.0,52
Ronald Waters,mentioned_only,0.0,176
Scott Rogers',mentioned_only,0.0,176
Anne Conlon Memorial Lecture,mentioned_only,0.0,252
Basil Moore,mentioned_only,0.0,252
Desmond Tutu,mentioned_only,0.0,252
Jean Enid Skuse,mentioned_only,0.0,252
John Paul II,mentioned_only,0.0020426520779742,252
Marie Tulip,mentioned_only,0.0,252
J.L. Taylor,mentioned_only,0.0,99
John Black,mentioned_only,0.0,99
Tom Farrell,mentioned_only,0.0,99
Aurthur Brown ',mentioned_only,0.0,100
Ciwa Griffiths,mentioned_only,0.0,100
Gerry Whitmont,mentioned_only,0.0,100
Jennie Scott Griffiths',mentioned_only,0.0,100
Mary A. Maverick,mentioned_only,0.0,100
Anna Volska,mentioned_only,0.0,179
Howard Nicholson,mentioned_only,0.0,179
Matthew O'Sullivan,mentioned_only,0.0,179
Arthur Calwell,mentioned_only,0.0020310776540167,252
Eugene Kamenka,mentioned_only,0.0008930756838701,252
Imre Nagy,mentioned_only,0.0,252
MS Acc06.079,mentioned_only,0.0,252
Mark Lopez,mentioned_only,0.0,252
Miriam Gilson,mentioned_only,0.0,252
honoris causa,mentioned_only,0.0,252
Tirra Lirra,mentioned_only,0.0,101
Afferbeck Lauder,mentioned_only,0.0,94
Chloe MacMillan,mentioned_only,0.0,265
Francesc Vendrell,mentioned_only,0.0,265
Helen Clark,mentioned_only,0.0,265
Kevin Sherlock,mentioned_only,0.0,265
Konis Santana,mentioned_only,0.0,265
MS Acc11.188,mentioned_only,0.0,265
Noam Chomsky,mentioned_only,0.002735856751798,265
Xanana Gusmao,mentioned_only,0.0,265
Archie Kemp,mentioned_only,0.0,102
Bill Butler,mentioned_only,0.0,102
Billy Grime,mentioned_only,0.0,102
Boxing Troupe,mentioned_only,0.0,102
Carl Olson,mentioned_only,0.0,102
Dave Sands,mentioned_only,0.0,102
Dave Smith,mentioned_only,0.0,102
Don Johnson,mentioned_only,0.0,102
Frank Burns,mentioned_only,0.0,102
George Cook,mentioned_only,0.0,102
Harry Collins,mentioned_only,0.0,102
Jack Dempsey,mentioned_only,0.0,102
Jack Hassen,mentioned_only,0.0,102
Jack Johnson,mentioned_only,0.0,102
Jackie Green,mentioned_only,0.0,102
James Michael,mentioned_only,0.0,102
James Michael Sharman,mentioned_only,0.0,102
Jimmy Carruthers,mentioned_only,0.0,102
Jimmy Carter,mentioned_only,0.0,102
Jimmy Junior,mentioned_only,0.0,102
Jimmy Sharman Senior,mentioned_only,0.0,102
Jimmy Young,mentioned_only,0.0,102
Les Darcy,mentioned_only,0.0,102
Max Baer,mentioned_only,0.0,102
Mickey Hill,mentioned_only,0.0,102
Micky Miller,mentioned_only,0.0,102
Paddy Boxall,mentioned_only,0.0,102
Ralph Clay,mentioned_only,0.0,102
Reg Grundy,mentioned_only,0.0,102
Rex Gilbert,mentioned_only,0.0,102
Rex Talo,mentioned_only,0.0,102
Rocky Marciano,mentioned_only,0.0,102
Sam Moto,mentioned_only,0.0,102
Tom Saga,mentioned_only,0.0,102
Tommy Uren,mentioned_only,0.0,102
Eleanor Joan Kerr,mentioned_only,0.0,116
James Broadbent,mentioned_only,0.0,116
James Kerr,mentioned_only,0.0,116
Somerville House,mentioned_only,0.0,116
Sydney Cove to,mentioned_only,0.0,116
née Lyndon,mentioned_only,0.0,116
Camp Ashraf,mentioned_only,0.0,103
Francesca Miles,mentioned_only,0.0,103
Jocelynne Annette Scutt,mentioned_only,0.0,103
Lionel Murphy,mentioned_only,0.0,103
Melissa Chan,mentioned_only,0.0,103
Albert Tucker,mentioned_only,0.0003158185350425,176
Michael Monaghan,mentioned_only,0.0,176
J. Russell King,mentioned_only,0.0,27
John Tait,mentioned_only,0.0,27
John W. Earnshaw,mentioned_only,0.0,27
Michael Hindmarsh,mentioned_only,0.0,27
Thomas Muir,mentioned_only,0.0,27
Robert Fitzgerald,mentioned_only,0.0,94
Sarah Kelleway Green,mentioned_only,0.0,104
Dr Beston,mentioned_only,0.0,176
Research Fellow,mentioned_only,0.0,176
Aubrey D,mentioned_only,0.0,179
Barry de Jersey,mentioned_only,0.0,105
Elizabeth Faw Hayden Pizer,mentioned_only,0.0,105
Hellgart Mahler,mentioned_only,0.0,105
Ian Cugley,mentioned_only,0.0,105
Linda Phillips,mentioned_only,0.0,105
Matthew Hindson,mentioned_only,0.0,105
Michael Parry-Jones,mentioned_only,0.0,105
Philip Nicholas,mentioned_only,0.0,105
Richard Sowash,mentioned_only,0.0,105
Robert Allworth,mentioned_only,0.0,105
Alan L. Hodgkin,mentioned_only,0.0,106
Andrew F. Huxley,mentioned_only,0.0,106
John Carew,mentioned_only,0.0,106
John Eccles Lecture,mentioned_only,0.0,106
Mary Eccles,mentioned_only,0.0,106
Mary Mennis,mentioned_only,0.0,106
St Andrews,mentioned_only,0.0,107
Elizabeth Fisher,mentioned_only,0.0,201
Jack Paton,mentioned_only,0.0,257
John Gibson,mentioned_only,0.0,257
John Query,mentioned_only,0.0,257
Classic Wonder Tales,mentioned_only,0.0,109
Dennis Thompson,mentioned_only,0.0,109
Mad Moll,mentioned_only,0.0,109
Oscar Wilde,mentioned_only,0.0,109
Somerset Maugham,mentioned_only,0.0,109
John Palmer,mentioned_only,0.0007895463376064,27
Robert Campbell,mentioned_only,0.0,27
Simeon Lord,mentioned_only,0.0,27
W. S. John Grant,mentioned_only,0.0,27
Yvonne Cramer,mentioned_only,0.0,27
Arthur Edward Dupuis,mentioned_only,0.0,110
Billy Sing,mentioned_only,0.0,110
Jaidyn Leskie,mentioned_only,0.0,110
John Howard,mentioned_only,0.0,110
MS Acc11.181,mentioned_only,0.0,110
Martin Bryant - Port Arthur,mentioned_only,0.0,110
Peter Blanden,mentioned_only,0.0,110
Princess Diana,mentioned_only,0.0,110
Simon Schneider,mentioned_only,0.0,110
James Robertson,mentioned_only,0.0,96
John Raymond Hopkins,mentioned_only,0.0,96
John Raymond Hopkins AM,mentioned_only,0.0,96
Geoff Pryor,mentioned_only,1.136468213221422e-05,122
John Bryant,mentioned_only,0.0,122
Robert Cameron,mentioned_only,0.0,122
Robert Campbell Cameron,mentioned_only,0.0,122
Alec Hope,mentioned_only,0.0,160
Alison Clark,mentioned_only,0.0,160
Andrea Sherwood,mentioned_only,0.0,160
Clive Faust,mentioned_only,0.0,160
Diana Gioia,mentioned_only,0.0,160
John Blight,mentioned_only,0.0,160
Leather Jacket,mentioned_only,0.0,160
Lee Cataldi,mentioned_only,0.0,160
Martin Duwell,mentioned_only,0.0,160
Martin Johnston,mentioned_only,0.0004357342720672,177
Roseanne Bonney,mentioned_only,0.0,160
Diana Mercer,mentioned_only,0.0,265
Douglas Mawson,mentioned_only,0.0020976810651408,265
Federation Peak,mentioned_only,0.0,265
John Béchervaise,mentioned_only,0.0,265
John Riddoch Rymill,mentioned_only,0.0,265
Phillip Law,mentioned_only,0.0,265
William Dunk,mentioned_only,0.0,265
Battye Library,mentioned_only,0.0,111
John K. Ewers,mentioned_only,0.0,111
Shelley Balme,mentioned_only,0.0,111
Archibald Strong,mentioned_only,0.0,279
Atlee Hunt,mentioned_only,0.0,279
George Knibbs,mentioned_only,0.0,279
George Meredith,mentioned_only,0.0,279
Henry Bournes Higgins,mentioned_only,0.0001578441196305,279
Rudyard Kipling,mentioned_only,0.0004427969437599,201
Russell Grimwade,mentioned_only,0.0,279
Alex Miller,mentioned_only,0.0,179
Alison Croggin,mentioned_only,0.0,179
Creative Writing,mentioned_only,3.3209812197254506e-05,160
Richard L. Thomas,mentioned_only,0.0,179
Sarah Day,mentioned_only,0.0,179
The Hunt,mentioned_only,0.0,179
the John Bray Award for Poetry,mentioned_only,0.0,179
Wal Fife,mentioned_only,0.0,251
John Hubert Plunkett,mentioned_only,0.0,258
John Molony,mentioned_only,0.0,258
John Neylon Molony,mentioned_only,0.0,258
Alan Stout,mentioned_only,0.0,252
Bertrand Russell,mentioned_only,0.0,252
Colin Haycroft,mentioned_only,0.0,252
Eric Partridge,mentioned_only,0.0,252
Isaiah Berlin,mentioned_only,0.0,252
John Arthur Passmore,mentioned_only,0.0,252
John Gorton,mentioned_only,0.0,252
Julian Huxley,mentioned_only,0.0002042600761397,252
Margaret Rose,mentioned_only,0.0,252
Mark Oliphant,mentioned_only,0.0,252
Mervyn Horder,mentioned_only,0.0,252
Ralph Cohen,mentioned_only,0.0,252
John Douglas Ritchie,mentioned_only,0.0,116
John Thomas Bigge,mentioned_only,0.0,116
Lachlan Macquarie,mentioned_only,0.0,116
MS Acc03.290,mentioned_only,0.0,116
MS Acc04.018,mentioned_only,0.0,116
B.J. Brady,mentioned_only,0.0,82
E.G. Whittacker,mentioned_only,0.0,82
Frank Neilson,mentioned_only,0.0,82
H. Hamington,mentioned_only,0.0,82
H. McGrae,mentioned_only,0.0,82
J.S. Neilson,mentioned_only,0.0002356518389377,82
James Devaney,mentioned_only,0.0,82
John Neilson,mentioned_only,0.0,82
Lady Willison,mentioned_only,0.0,259
Bill Fitzhenry,mentioned_only,0.0,94
Chris Brennan,mentioned_only,0.0,94
Christopher John Brennan,mentioned_only,0.0,94
Dulcie Deamer,mentioned_only,0.0,94
Geoff Bennett,mentioned_only,0.0,94
Helen Pura,mentioned_only,0.0,94
Innes Kay,mentioned_only,0.0,94
J.J. Quinn,mentioned_only,0.0,94
Janet Lindsay,mentioned_only,0.0,94
Kathleen Donovan,mentioned_only,0.0,94
Ken Slessor,mentioned_only,0.0,94
Lionel Lindsay,mentioned_only,0.0,94
Margaret Clarke,mentioned_only,0.0029796402127171,94
Mother Pieta,mentioned_only,0.0,94
Mrs Johnston,mentioned_only,0.0,94
Mrs Kay,mentioned_only,0.0,94
Mrs Selle,mentioned_only,0.0,94
Norman Porter,mentioned_only,0.0,94
R. Kidston,mentioned_only,0.0,94
Rod Kidston,mentioned_only,0.0,94
Rolf Brennan,mentioned_only,0.0,94
St Joseph,mentioned_only,0.0,94
Tibby Cotter,mentioned_only,0.0,94
W.A. Selle,mentioned_only,0.0,94
Alexander Maconochie,mentioned_only,0.0,45
J.B. Chiefly,mentioned_only,0.0,45
John Price,mentioned_only,0.0,45
John Vincent Barry,mentioned_only,0.0,45
John Vincent William Barry,mentioned_only,0.0,45
Luke Murphy,mentioned_only,0.0,45
Mark Perlman,mentioned_only,0.0,45
Selig Perlman,mentioned_only,0.0,45
a Knight Bachelor,mentioned_only,0.0,45
Ceily Burton,mentioned_only,0.0,139
John W. Burton,mentioned_only,7.47676456066725e-07,139
John Wear Burton,mentioned_only,7.47676456066725e-07,139
Archie Jackson,mentioned_only,0.0,26
Bill Ponsford,mentioned_only,0.0,26
Clem Hill,mentioned_only,0.0,26
Donald Bradman,mentioned_only,0.0051612216088777,26
George Giffen,mentioned_only,0.0,26
Herbert Strudwick,mentioned_only,0.0,26
Jack Lyons,mentioned_only,0.0,26
Jack Saunders,mentioned_only,0.0,26
Joe Darling,mentioned_only,0.0,26
Vernon Ransford,mentioned_only,0.0,26
Victor Trumper,mentioned_only,0.0,26
W.M. Woodfull,mentioned_only,0.0,26
Walter Hammond,mentioned_only,0.0,26
& Rivington,mentioned_only,0.0,235
Edward Oxford,mentioned_only,0.0,235
John Freeman,mentioned_only,0.0,235
Queen Victoria,mentioned_only,0.0,235
Bishop Selwyn,mentioned_only,0.0,27
C. H. Bertie,mentioned_only,0.0,27
"Charles H. ""Old",mentioned_only,0.0,27
Francis Cox,mentioned_only,0.0,27
Isaac Nichols,mentioned_only,0.0,27
J.M. Forde,mentioned_only,0.0,27
James Sheen,mentioned_only,0.0,27
John Macarthur,mentioned_only,0.0,27
Milsons Point,mentioned_only,0.0,27
W. E. Bedggood,mentioned_only,0.0,27
Alice Waten,mentioned_only,0.0,94
Derek Whitelock,mentioned_only,0.0003484261820274,94
Frank Davison,mentioned_only,0.0002635969692517,82
Frank Sargeson,mentioned_only,0.0003041293911947,62
Oksana Krugerskaya,mentioned_only,0.0,94
Pierre Besses,mentioned_only,0.0,94
A.W. Sheppard,mentioned_only,0.0,113
Alice Award,mentioned_only,0.0,113
Anzac Fellowship,mentioned_only,0.0,113
Britannica Prize,mentioned_only,0.0,113
Charles Harpur,mentioned_only,0.0,113
Ian Hudson,mentioned_only,0.0,113
Jan Gammage,mentioned_only,0.0,113
John Reed,mentioned_only,0.0,113
Judith Arundell Wright,mentioned_only,0.0,113
Kathleen McArthur,mentioned_only,0.0002136606730065,279
Len Webb,mentioned_only,0.0,113
Meredith McKinney,mentioned_only,0.0,113
P.A. Wright,mentioned_only,0.0,113
Paul Sherman,mentioned_only,0.0,113
Robert Frost Memorial Award,mentioned_only,0.0,113
Roberta Sykes,mentioned_only,0.0,113
Stefanie Bennett,mentioned_only,0.0,113
Thistle Stead,mentioned_only,0.0,113
Tina Lister,mentioned_only,0.0,113
née Wright,mentioned_only,0.0,113
Walter W. Stone,mentioned_only,0.0001579092675212,35
Catherine King,mentioned_only,0.0,177
Jimmy Woods,mentioned_only,0.0,177
Julie Lewis',mentioned_only,0.0,177
Kathleen O'Connor,mentioned_only,0.0,177
Mary Martin,mentioned_only,0.0,177
Olga Masters,mentioned_only,0.0,177
Adolf Eichman,mentioned_only,0.0,114
Brian Sutton-Smith,mentioned_only,0.0,64
Dorothy Howard,mentioned_only,7.466174759824303e-06,64
Iona Opie,mentioned_only,0.0,64
Joyce Lankester Brisley,mentioned_only,0.0,64
Kel Watkins,mentioned_only,0.0,64
Leila Berg,mentioned_only,0.0,64
MS Acc02.228,mentioned_only,0.0,64
dokey karaoke,mentioned_only,0.0,64
Alan Marshall Award,mentioned_only,0.0,115
Geoffrey Serle,mentioned_only,0.0,116
George Munster,mentioned_only,4.62444900915602e-06,116
John Barrett,mentioned_only,0.0,116
Ken Inglis',mentioned_only,0.0,116
Ken) Inglis,mentioned_only,0.0,116
Kenneth Stanley,mentioned_only,0.0,116
MS Acc98.242,mentioned_only,0.0,116
Queen Mary Internees,mentioned_only,0.0,116
Whose ABC,mentioned_only,0.0,116
Chris Barnett,mentioned_only,0.0,179
Johno Johnson,mentioned_only,0.0,179
Kathy Kituai,mentioned_only,0.0,179
MS Acc03.079,mentioned_only,0.0,179
Millie McGoochie,mentioned_only,0.0,179
Neil Freeman,mentioned_only,0.0,179
Paula Keogh,mentioned_only,0.0,179
Peter Ride,mentioned_only,0.0,179
Pip Proud,mentioned_only,0.0,179
Richard Hopkinson,mentioned_only,0.0,179
A. Chakovsky,mentioned_only,0.0,94
A. Sofronov,mentioned_only,0.0,94
Alexander Fadeyev,mentioned_only,0.0,94
Alexei Surkov,mentioned_only,0.0,94
Carmen Walt,mentioned_only,0.0,94
Dorothy Hewitt,mentioned_only,0.0,94
Hugo Throssell,mentioned_only,0.0,94
Katherine Susannah Prichard,mentioned_only,0.0,94
Mikhail Apletin,mentioned_only,0.0,94
Nikolai Aleshenko,mentioned_only,0.0,94
S. Dangoolov,mentioned_only,0.0,94
S. Dangulov,mentioned_only,0.0,94
Thomas Henry Prichard,mentioned_only,0.0,94
V.C. Born,mentioned_only,0.0,94
Vladimir Pavlov,mentioned_only,0.0,94
Graham Lennox Stirling Kerr,mentioned_only,0.0,260
Annie Brown Murdoch,mentioned_only,0.0,201
Keith Arthur Murdoch,mentioned_only,0.0,201
Keith Rupert,mentioned_only,0.0,201
Patrick John,mentioned_only,0.0,201
Patrick Murdoch,mentioned_only,0.0,201
Rupert Greene,mentioned_only,0.0,201
Uncle Bob,mentioned_only,0.0,117
Anthony Wheeler,mentioned_only,0.0,40
David McRobbie,mentioned_only,0.0,40
Donovan O'Malley,mentioned_only,0.0,40
Fred Willett,mentioned_only,0.0,40
Jeanne Robinson,mentioned_only,0.0,40
John Griffin,mentioned_only,0.0,40
Keith Richards,mentioned_only,0.0,40
Ken Methold,mentioned_only,0.0,40
Kevin Scully,mentioned_only,0.0,40
Kurt von Trojan,mentioned_only,0.0,40
Mike Giles,mentioned_only,0.0,40
Mike Ladd,mentioned_only,0.0,40
Noni Durack,mentioned_only,0.0,40
Stephanie McCarthy,mentioned_only,0.0,40
June Watkins,mentioned_only,0.0,118
Kenneth E. (Mick) Read,mentioned_only,0.0,118
Marie Reay,mentioned_only,0.0,118
A.S.H. Gifford,mentioned_only,0.0,119
Elizabeth Gifford,mentioned_only,0.0,119
Diana Davies,mentioned_only,0.0,94
M. M. Billah,mentioned_only,0.0,261
Kenneth Deakin Rivett,mentioned_only,0.0,186
Kenneth Bailey,mentioned_only,0.0,120
Kenneth Hamilton Bailey,mentioned_only,0.0,120
C.J. Koch,mentioned_only,0.0,94
Clement Semmler,mentioned_only,0.0003119775573447,225
Derek A. Whitelock,mentioned_only,0.0,94
Grace Perry,mentioned_only,0.0,94
Harry H. Cox,mentioned_only,0.0,94
Herbert Jaffa,mentioned_only,0.0,94
Joe Lynch,mentioned_only,0.0,94
Kenneth Adolf Slessor,mentioned_only,0.0,94
Kenneth MacKenzie,mentioned_only,0.0,94
Phil Lindsay,mentioned_only,0.0,94
R. Guy Howarth,mentioned_only,0.0,94
W. Hart-Smith,mentioned_only,0.0,94
Bob Graham,mentioned_only,0.0,113
Mark David,mentioned_only,0.0,113
Judy Inglis,mentioned_only,0.0,113
Kevin Renton Power,mentioned_only,0.0,262
Allan J. Mortlock,mentioned_only,0.0,121
Graham Scully,mentioned_only,0.0,121
Alfred Clint,mentioned_only,0.0,94
Benison Rodd,mentioned_only,0.0,94
Benison Rodd MS Acc08.178,mentioned_only,0.0,94
Jack Ross,mentioned_only,0.0,94
Kay Brown,mentioned_only,0.0,94
Mavis Cribb,mentioned_only,0.0,94
Peter Scriven,mentioned_only,0.0,94
Ray I. Harding,mentioned_only,0.0,94
Robert Darby,mentioned_only,0.0,94
A. Clint,mentioned_only,0.0,94
Austin Day,mentioned_only,0.0,94
Barbara Heath,mentioned_only,0.0,94
John Hope,mentioned_only,0.0,94
Lewis Lasseter,mentioned_only,0.0,94
Erwin Gauba,mentioned_only,0.0,122
Franco Lombardi,mentioned_only,0.0,122
Lindsay Dixon Pryor,mentioned_only,0.0,122
Lindsay Pryor,mentioned_only,0.0,122
MS Acc01.022,mentioned_only,0.0,122
MS Acc01.025,mentioned_only,0.0,122
Oswald Pryor,mentioned_only,0.0,122
Brian Beddie,mentioned_only,0.0,40
Clinton Rossiter,mentioned_only,0.0,40
Gerald Caiden,mentioned_only,0.0,40
Gordon Greenwood,mentioned_only,0.0,40
Gordon Reid,mentioned_only,0.0,40
Harry Keen,mentioned_only,0.0,40
Hartley Grattan,mentioned_only,0.0,40
Herbert Burton,mentioned_only,0.0,40
Louise Overacker,mentioned_only,0.0,40
Richard Spann,mentioned_only,0.0,40
W. Macmahon Ball,mentioned_only,0.0,40
C.J. La Trobe,mentioned_only,0.0,247
Matthew Flinders,mentioned_only,0.0,247
Winifred Hamilton,mentioned_only,0.0,247
Ludwig Louis Politzer,mentioned_only,0.0,263
NLA MS 5884,mentioned_only,0.0,263
L.M. Mowle,mentioned_only,0.0,123
Lana Kuhn,mentioned_only,0.0,264
Lana Sansom Kuhn,mentioned_only,0.0,264
J. K. McDougall,mentioned_only,0.0,82
David Unaipon Award,mentioned_only,0.0,124
Catherine Duncan,mentioned_only,0.0,40
R.A. Simpson,mentioned_only,6.684224903734528e-05,160
John Fitzgerald,mentioned_only,0.0004728305908165,276
Bronwyn Thomas,mentioned_only,0.0,74
Bronwyn Yeates,mentioned_only,0.0,74
Dorothy Jean Bronwyn Thomas,mentioned_only,0.0,74
Henry Bell,mentioned_only,0.0,74
Laurence Nicholas Barrett,mentioned_only,0.0,74
Laurie Thomas',mentioned_only,0.0,74
Laurie) Thomas,mentioned_only,0.0,74
Rex Rienits,mentioned_only,0.0003158185350425,74
William Rose,mentioned_only,0.0,74
Jack Lawson Glassop,mentioned_only,0.0,62
Anne Maxwell,mentioned_only,0.0,125
Caroline Farr,mentioned_only,0.0,125
Kerry Mitchell,mentioned_only,0.0,125
Noni Arden,mentioned_only,0.0,125
Pamela Nicholls,mentioned_only,0.0,125
Teri Lester,mentioned_only,0.0,125
Eddie Ward,mentioned_only,0.0,252
Bill Smith,mentioned_only,0.0,35
Douglas MacArthur,mentioned_only,0.0,35
Frederick T. Macartney,mentioned_only,0.0,35
Elizabeth Macarthur,mentioned_only,0.0,276
Ernest Shackleton,mentioned_only,0.0,276
Frank Hurley,mentioned_only,0.0001199056380923,276
H.L. Bickel,mentioned_only,0.0,276
Howard Florey,mentioned_only,0.0,276
Howard Walter Florey,mentioned_only,0.0,276
Mark Twain,mentioned_only,0.0,276
NLA MS 2721,mentioned_only,0.0,276
Norman Borlaug,mentioned_only,0.0,276
K.L. Thompson,mentioned_only,0.0,266
L. MacBride,mentioned_only,0.0,266
F. Lancaster Jones,mentioned_only,0.0,252
Claire Lindsay,mentioned_only,0.0,40
Andrew Lansdown,mentioned_only,0.0,160
Andrew Slattery,mentioned_only,0.0,160
Ang Cheon Geok,mentioned_only,0.0,160
Ang Chin Geok,mentioned_only,0.0,160
